simulation_id,max_drawdown_pct,max_drawdown_usdt,max_losing_streak,final_equity_usdt,final_net_pnl_usdt
578,13.95600199,646.89,9,7239.12,6239.12
579,26.057,372.3,7,7239.12,6239.12
580,11.53019037,466.23,12,7239.12,6239.12
581,9.204027767,438.79,11,7239.12,6239.12
582,15.35877863,642.27,8,7239.12,6239.12
583,9.161,414.13,9,7239.12,6239.12
584,13.80845091,452.99,11,7239.12,6239.12
585,28.57661215,360.14,10,7239.12,6239.12
586,25.439,444.05,10,7239.12,6239.12
587,32.816,470.4,10,7239.12,6239.12
588,21.94432362,302.7,11,7239.12,6239.12
589,23.47479402,484.09,7,7239.12,6239.12
590,36.91590055,459.83,9,7239.12,6239.12
591,39.91035842,562.76,8,7239.12,6239.12
592,11.256,332.3,14,7239.12,6239.12
593,39.80545718,398.99,9,7239.12,6239.12
594,12.79199349,419.17,6,7239.12,6239.12
595,16.97164003,329.86,10,7239.12,6239.12
596,18.22682821,608.53,13,7239.12,6239.12
597,24.38441876,247.08,10,7239.12,6239.12
598,18.54506112,511.33,8,7239.12,6239.12
599,14.24489076,287.37,10,7239.12,6239.12
600,13.49112426,319.2,11,7239.12,6239.12
601,14.94238581,518.1,8,7239.12,6239.12
602,22.61910934,414.6,7,7239.12,6239.12
603,14.29302606,765.36,11,7239.12,6239.12
604,18.91448819,411.31,12,7239.12,6239.12
605,28.51888394,466.34,9,7239.12,6239.12
606,20.018,436.1,10,7239.12,6239.12
607,26.77583064,404.5,11,7239.12,6239.12
608,33.53304087,441.14,8,7239.12,6239.12
609,9.383392987,688.97,9,7239.12,6239.12
610,14.4411608,550.39,9,7239.12,6239.12
611,16.55820866,577.09,13,7239.12,6239.12
612,14.98860917,260.46,11,7239.12,6239.12
613,19.52262352,316.45,10,7239.12,6239.12
614,26.783,437.48,10,7239.12,6239.12
615,11.06559567,385.01,10,7239.12,6239.12
616,11.12591414,559.45,11,7239.12,6239.12
617,26.46407347,316.11,8,7239.12,6239.12
618,22.50022556,359,7,7239.12,6239.12
619,9.941071203,456.01,7,7239.12,6239.12
620,9.087954131,317.35,14,7239.12,6239.12
621,13.53331166,447.05,8,7239.12,6239.12
622,16.52655487,345.21,9,7239.12,6239.12
623,13.79513597,341.7,9,7239.12,6239.12
624,26.619,430.65,11,7239.12,6239.12
625,9.185599379,312.45,9,7239.12,6239.12
626,22.5525777,407.57,9,7239.12,6239.12
627,34.12932601,478.56,9,7239.12,6239.12
628,12.43220174,390.35,11,7239.12,6239.12
629,27.31399469,394.72,9,7239.12,6239.12
630,11.08000679,489.21,15,7239.12,6239.12
631,14.323,409.5,12,7239.12,6239.12
632,19.9111347,374.87,12,7239.12,6239.12
633,16.197,470.11,9,7239.12,6239.12
634,18.58779333,322.31,15,7239.12,6239.12
635,26.25106865,404.76,10,7239.12,6239.12
636,17.79203358,718.88,7,7239.12,6239.12
637,47.639,476.39,10,7239.12,6239.12
638,19.14957083,282.88,9,7239.12,6239.12
639,19.1683856,346.62,12,7239.12,6239.12
640,7.547616295,341.57,7,7239.12,6239.12
641,13.03126636,552.57,10,7239.12,6239.12
642,15.96617746,478.53,10,7239.12,6239.12
643,18.22083172,277.3,9,7239.12,6239.12
644,10.03688938,343.91,8,7239.12,6239.12
645,7.600089039,460.37,8,7239.12,6239.12
646,13.09928418,495.82,9,7239.12,6239.12
647,14.32511653,403.51,9,7239.12,6239.12
648,30.2280085,554.39,11,7239.12,6239.12
649,21.33354181,518.54,9,7239.12,6239.12
650,34.08097921,420.44,7,7239.12,6239.12
651,24.61773958,403.21,10,7239.12,6239.12
652,13.81572798,411.73,8,7239.12,6239.12
653,18.508,653.76,6,7239.12,6239.12
654,16.71727513,514.68,10,7239.12,6239.12
655,17.46010706,519.45,12,7239.12,6239.12
656,24.73474557,488.05,10,7239.12,6239.12
657,48.50295051,600.84,10,7239.12,6239.12
658,6.335802687,392.91,10,7239.12,6239.12
659,13.63308337,633.82,9,7239.12,6239.12
660,17.97154379,412.86,17,7239.12,6239.12
661,14.92685149,373.01,11,7239.12,6239.12
662,24.29566872,597.62,10,7239.12,6239.12
663,28.02550978,399.26,11,7239.12,6239.12
664,21.11940935,413.7,9,7239.12,6239.12
665,24.45272473,409.5,8,7239.12,6239.12
666,7.648429134,372.44,9,7239.12,6239.12
667,13.55658393,373.02,10,7239.12,6239.12
668,14.25603591,324.58,8,7239.12,6239.12
669,28.09306726,364.17,11,7239.12,6239.12
670,11.22052562,452.58,9,7239.12,6239.12
671,11.62771735,243.92,8,7239.12,6239.12
672,11.38064019,377.08,10,7239.12,6239.12
673,41.03385412,544.42,13,7239.12,6239.12
674,15.69332737,306.91,8,7239.12,6239.12
675,16.72643685,647.02,8,7239.12,6239.12
676,32.74407663,389.72,12,7239.12,6239.12
677,24.56757155,584.18,11,7239.12,6239.12
678,18.05314879,499.92,9,7239.12,6239.12
679,13.27185036,639.24,10,7239.12,6239.12
680,51.019,857.74,9,7239.12,6239.12
681,27.51976151,340.68,9,7239.12,6239.12
682,11.266,317.12,8,7239.12,6239.12
683,21.3062299,444.2,12,7239.12,6239.12
684,15.16831411,529.72,9,7239.12,6239.12
685,24.59493033,418.62,9,7239.12,6239.12
686,12.21996219,349.2,10,7239.12,6239.12
687,33.66748166,412.89,11,7239.12,6239.12
688,21.02044038,442.67,12,7239.12,6239.12
689,9.003654913,590.24,8,7239.12,6239.12
690,13.99221426,493.87,8,7239.12,6239.12
691,21.18205475,364.87,10,7239.12,6239.12
692,14.71994378,313.5,10,7239.12,6239.12
693,28.94133071,451.66,9,7239.12,6239.12
694,12.66430286,453.61,12,7239.12,6239.12
695,9.046334659,541.33,11,7239.12,6239.12
696,15.70702017,333.97,10,7239.12,6239.12
697,22.7718984,383.09,11,7239.12,6239.12
698,18.56678622,361.38,13,7239.12,6239.12
699,21.88222287,453.61,8,7239.12,6239.12
700,23.801,470.12,8,7239.12,6239.12
701,22.82934879,777.49,8,7239.12,6239.12
702,25.17834334,447.48,13,7239.12,6239.12
703,55.01513865,595.99,12,7239.12,6239.12
704,41.46237423,495.72,12,7239.12,6239.12
705,26.64161667,480.01,10,7239.12,6239.12
706,12.40769988,427.54,8,7239.12,6239.12
707,24.99329405,472.95,7,7239.12,6239.12
708,15.62527326,477.84,9,7239.12,6239.12
709,16.82598983,390.93,11,7239.12,6239.12
710,13.91963476,438.76,12,7239.12,6239.12
711,14.39141956,373,8,7239.12,6239.12
712,26.03959421,334.03,10,7239.12,6239.12
713,17.38274221,268,12,7239.12,6239.12
714,21.08448735,248.77,9,7239.12,6239.12
715,15.88352062,469.69,10,7239.12,6239.12
716,20.79098723,456.14,8,7239.12,6239.12
717,19.82718597,538.09,9,7239.12,6239.12
718,20.58410873,313.9,8,7239.12,6239.12
719,16.54420502,485.47,10,7239.12,6239.12
720,21.072,373.23,7,7239.12,6239.12
721,20.17367538,532.93,11,7239.12,6239.12
722,19.39867097,404.02,7,7239.12,6239.12
723,13.70424078,301.47,8,7239.12,6239.12
724,12.42936556,541.54,13,7239.12,6239.12
725,27.244,358.9,9,7239.12,6239.12
726,10.339,568.75,13,7239.12,6239.12
727,28.57557952,708.08,9,7239.12,6239.12
728,20.51367262,888.77,10,7239.12,6239.12
729,20.06719108,356.07,11,7239.12,6239.12
730,17.7960658,361.6,11,7239.12,6239.12
731,6.529295359,323.33,13,7239.12,6239.12
732,11.29223956,376.14,11,7239.12,6239.12
733,12.26231746,492.58,8,7239.12,6239.12
734,27.03788698,399.28,9,7239.12,6239.12
735,15.08388011,404.61,12,7239.12,6239.12
736,22.95052025,609.65,10,7239.12,6239.12
737,23.25701898,439.86,10,7239.12,6239.12
738,23.88026045,462.49,8,7239.12,6239.12
739,13.43117989,379.48,10,7239.12,6239.12
740,40.96358772,460.91,12,7239.12,6239.12
741,14.09924034,316.35,10,7239.12,6239.12
742,27.74907256,457.03,15,7239.12,6239.12
743,14.53975781,421.19,10,7239.12,6239.12
744,19.58122393,491.99,10,7239.12,6239.12
745,12.75337573,452.36,7,7239.12,6239.12
746,19.017,537.21,13,7239.12,6239.12
747,12.9606746,607.59,8,7239.12,6239.12
748,21.42331991,486.62,10,7239.12,6239.12
749,13.18317754,489.52,8,7239.12,6239.12
750,21.933,405.05,10,7239.12,6239.12
751,9.19858239,468.26,13,7239.12,6239.12
752,33.48554812,458.31,9,7239.12,6239.12
753,19.18597855,475.96,11,7239.12,6239.12
754,21.87858082,485.36,9,7239.12,6239.12
755,14.40891585,368.51,16,7239.12,6239.12
756,24.30191196,382.36,7,7239.12,6239.12
757,23.73795716,419.77,9,7239.12,6239.12
758,11.11429763,648.24,11,7239.12,6239.12
759,46.00478577,609.23,8,7239.12,6239.12
760,16.8174013,432.89,9,7239.12,6239.12
761,83.6084729,837.18,8,7239.12,6239.12
762,13.41186444,442.64,9,7239.12,6239.12
763,28.7,408.11,8,7239.12,6239.12
764,23.93198645,445.75,8,7239.12,6239.12
765,15.69703939,435.45,9,7239.12,6239.12
766,9.035142164,474.56,8,7239.12,6239.12
767,17.21411719,335.47,11,7239.12,6239.12
768,33.1739276,430.82,10,7239.12,6239.12
769,23.67610188,404.17,8,7239.12,6239.12
770,12.73752944,455.88,7,7239.12,6239.12
771,15.27491712,647.36,12,7239.12,6239.12
772,19.07322163,310.76,9,7239.12,6239.12
773,13.91651527,366.39,9,7239.12,6239.12
774,22.30549225,382.01,12,7239.12,6239.12
775,11.65686321,314.89,9,7239.12,6239.12
776,21.79960205,443.72,9,7239.12,6239.12
777,29.26116426,316.29,8,7239.12,6239.12
778,14.21480575,430.58,8,7239.12,6239.12
779,14.59206054,454.01,12,7239.12,6239.12
780,26.05938746,379.74,10,7239.12,6239.12
781,20.21408651,376.17,12,7239.12,6239.12
782,15.49287192,457.63,10,7239.12,6239.12
783,43.07495581,572.66,11,7239.12,6239.12
784,8.945489659,379.79,8,7239.12,6239.12
785,12.87845018,427.58,10,7239.12,6239.12
786,6.765740146,446.74,7,7239.12,6239.12
787,23.32510128,383.46,7,7239.12,6239.12
788,11.52598173,336.47,13,7239.12,6239.12
789,6.105145827,416.38,8,7239.12,6239.12
790,19.66214507,404.12,9,7239.12,6239.12
791,13.33076383,438.53,9,7239.12,6239.12
792,8.74820871,478.44,11,7239.12,6239.12
793,26.08675114,662.7,11,7239.12,6239.12
794,49.09749708,953.93,10,7239.12,6239.12
795,11.8699187,384.7,13,7239.12,6239.12
796,12.47323637,538.63,8,7239.12,6239.12
797,20.9625999,397.1,14,7239.12,6239.12
798,15.51164076,352.46,9,7239.12,6239.12
799,12.13371765,339.3,7,7239.12,6239.12
800,29.38653702,362.74,10,7239.12,6239.12
801,11.65102742,459.16,12,7239.12,6239.12
802,23.68070342,564.12,9,7239.12,6239.12
803,14.004,464.01,7,7239.12,6239.12
804,11.3267899,400.1,9,7239.12,6239.12
805,13.96133058,436.79,9,7239.12,6239.12
806,41.28424476,429.03,9,7239.12,6239.12
807,26.45940699,489.29,11,7239.12,6239.12
808,21.66753538,336.72,8,7239.12,6239.12
809,22.71422167,365.03,8,7239.12,6239.12
810,26.10676498,609.7,10,7239.12,6239.12
811,17.818,508.81,12,7239.12,6239.12
812,11.86428861,288.85,9,7239.12,6239.12
813,11.61328408,392.02,10,7239.12,6239.12
814,15.25393812,492.6,14,7239.12,6239.12
815,21.64197794,345.67,9,7239.12,6239.12
816,19.04885406,536.17,11,7239.12,6239.12
817,23.54687572,362.71,13,7239.12,6239.12
818,16.63483803,377.17,10,7239.12,6239.12
819,27.58546506,586.11,11,7239.12,6239.12
820,19.4802444,587.52,11,7239.12,6239.12
821,14.764,368.87,8,7239.12,6239.12
822,25.42365101,389.9,8,7239.12,6239.12
823,12.65517687,390.12,10,7239.12,6239.12
824,26.6993675,477.2,8,7239.12,6239.12
825,19.31895876,419.91,8,7239.12,6239.12
826,15.51438577,524.56,9,7239.12,6239.12
827,23.08897613,664.57,19,7239.12,6239.12
828,31.8178531,659.95,7,7239.12,6239.12
829,15.916,358.29,10,7239.12,6239.12
830,27.19190978,560.36,10,7239.12,6239.12
831,22.16584184,431.31,13,7239.12,6239.12
832,18.61239845,492.78,8,7239.12,6239.12
833,17.23651387,340.41,8,7239.12,6239.12
834,17.144,314.32,9,7239.12,6239.12
835,21.74141839,377.92,11,7239.12,6239.12
836,13.53287082,463.55,10,7239.12,6239.12
837,17.98246716,405.1,8,7239.12,6239.12
838,16.8701576,402.37,9,7239.12,6239.12
839,8.54818028,501.32,8,7239.12,6239.12
840,12.09553712,594.98,12,7239.12,6239.12
841,8.8656528,436.17,9,7239.12,6239.12
842,18.0568451,672.08,11,7239.12,6239.12
843,19.51134063,478.03,8,7239.12,6239.12
844,20.37435724,386.14,11,7239.12,6239.12
845,12.07517883,289.31,8,7239.12,6239.12
846,31.913,329.81,13,7239.12,6239.12
847,29.50369294,575.96,10,7239.12,6239.12
848,11.50683779,683.65,8,7239.12,6239.12
849,39.71823022,421.47,9,7239.12,6239.12
850,18.73631759,409.1,9,7239.12,6239.12
851,47.09261896,568.86,14,7239.12,6239.12
852,17.02170018,397.8,10,7239.12,6239.12
853,11.70318442,503.65,11,7239.12,6239.12
854,22.73870633,529.53,8,7239.12,6239.12
855,13.47316825,589.32,11,7239.12,6239.12
856,13.49516513,515.86,9,7239.12,6239.12
857,16.00370738,604.34,8,7239.12,6239.12
858,18.78724082,319.72,9,7239.12,6239.12
859,19.20495388,308.01,10,7239.12,6239.12
860,11.479,682.25,14,7239.12,6239.12
861,16.36730011,308.72,9,7239.12,6239.12
862,17.019,472.08,8,7239.12,6239.12
863,6.041708187,427.79,9,7239.12,6239.12
864,10.88620929,543.58,8,7239.12,6239.12
865,6.330032734,403.77,7,7239.12,6239.12
866,35.00101495,775.92,10,7239.12,6239.12
867,17.72459667,356.76,12,7239.12,6239.12
868,20.46625973,460.31,10,7239.12,6239.12
869,14.23259058,289.73,11,7239.12,6239.12
870,12.91786228,268.76,8,7239.12,6239.12
871,9.996612021,528.04,10,7239.12,6239.12
872,13.10309471,477.11,13,7239.12,6239.12
873,15.81039461,487.26,8,7239.12,6239.12
874,17.08301689,522.44,16,7239.12,6239.12
875,29.62358817,526.66,8,7239.12,6239.12
876,11.04978538,277.51,9,7239.12,6239.12
877,20.13787888,680.9,8,7239.12,6239.12
878,15.66145976,515.83,8,7239.12,6239.12
879,20.679,457.36,14,7239.12,6239.12
880,12.31921488,400.72,11,7239.12,6239.12
881,11.6172652,257.88,10,7239.12,6239.12
882,23.79856752,415.24,10,7239.12,6239.12
883,10.89901439,363.23,7,7239.12,6239.12
884,36.56672958,521.16,8,7239.12,6239.12
885,29.22848665,648.13,12,7239.12,6239.12
886,27.360273,328.72,7,7239.12,6239.12
887,11.2029051,696.6,9,7239.12,6239.12
888,14.028,299.14,10,7239.12,6239.12
889,18.125,378.48,10,7239.12,6239.12
890,10.71683854,533.75,10,7239.12,6239.12
891,34.49410055,412.06,8,7239.12,6239.12
892,14.4745243,438.52,7,7239.12,6239.12
893,15.73669559,534.19,9,7239.12,6239.12
894,33.5992082,577.1,9,7239.12,6239.12
895,14.26617626,399.51,10,7239.12,6239.12
896,17.38891388,413.51,10,7239.12,6239.12
897,12.791,583.87,8,7239.12,6239.12
898,32.88877873,446.19,5,7239.12,6239.12
899,11.58980186,283.79,9,7239.12,6239.12
900,29.68823467,472.77,10,7239.12,6239.12
901,15.53379232,761.03,9,7239.12,6239.12
902,13.86867759,391.84,10,7239.12,6239.12
903,20.76712716,327.06,9,7239.12,6239.12
904,19.06441199,620.07,13,7239.12,6239.12
905,12.89273688,400.87,9,7239.12,6239.12
906,27.62974045,529.67,9,7239.12,6239.12
907,20.63986661,381.76,12,7239.12,6239.12
908,8.475273551,328.87,8,7239.12,6239.12
909,18.9410112,490.29,9,7239.12,6239.12
910,16.3779059,359.64,8,7239.12,6239.12
911,27.24701272,394.94,9,7239.12,6239.12
912,10.86952725,560.06,9,7239.12,6239.12
913,27.75691238,379.87,9,7239.12,6239.12
914,17.05783463,390.68,9,7239.12,6239.12
915,20.15698692,318.22,8,7239.12,6239.12
916,41.1777568,414.31,12,7239.12,6239.12
917,13.91455704,543.5,10,7239.12,6239.12
918,13.891,388.59,11,7239.12,6239.12
919,9.579518917,297.81,9,7239.12,6239.12
920,17.67244665,566.7,11,7239.12,6239.12
921,9.377110694,359.54,11,7239.12,6239.12
922,32.97093936,478.82,9,7239.12,6239.12
923,23.04076058,488.98,8,7239.12,6239.12
924,16.21484928,426.1,17,7239.12,6239.12
925,15.9317342,383.3,11,7239.12,6239.12
926,16.65135653,344.34,8,7239.12,6239.12
927,20.7974849,494.82,9,7239.12,6239.12
928,14.75986275,730.7,19,7239.12,6239.12
929,13.22768569,669.6,9,7239.12,6239.12
930,20.05280418,354.17,9,7239.12,6239.12
931,36.28282238,397.54,9,7239.12,6239.12
932,8.10065323,441.5,10,7239.12,6239.12
933,7.00738335,350.4,8,7239.12,6239.12
934,10.77791283,393.19,11,7239.12,6239.12
935,38.20412169,479.07,9,7239.12,6239.12
936,19.05698338,324.99,12,7239.12,6239.12
937,14.14978197,430,9,7239.12,6239.12
938,23.55243713,385.69,10,7239.12,6239.12
939,14.90761631,570.74,12,7239.12,6239.12
940,8.088972108,303.29,10,7239.12,6239.12
941,35.59890354,424.67,6,7239.12,6239.12
942,12.2231523,323.37,12,7239.12,6239.12
943,31.2536174,426.59,9,7239.12,6239.12
944,17.50753749,526.71,8,7239.12,6239.12
945,25.201934,556.66,11,7239.12,6239.12
946,34.56288635,526.69,9,7239.12,6239.12
947,28.69597882,473.63,9,7239.12,6239.12
948,13.8355035,528.62,14,7239.12,6239.12
949,25.30375692,384.65,12,7239.12,6239.12
950,22.56291857,316.2,11,7239.12,6239.12
951,16.8951577,233.54,10,7239.12,6239.12
952,21.29849893,358.55,9,7239.12,6239.12
953,15.95208706,300.17,12,7239.12,6239.12
954,22.13756678,583.44,10,7239.12,6239.12
955,8.166141279,398.68,7,7239.12,6239.12
956,26.09039802,330.54,14,7239.12,6239.12
957,29.42334286,383.16,15,7239.12,6239.12
958,22.46177408,454.66,7,7239.12,6239.12
959,7.235468424,520.83,11,7239.12,6239.12
960,93.86792924,939.74,18,7239.12,6239.12
961,13.07607731,521.94,8,7239.12,6239.12
962,13.8085376,384.71,8,7239.12,6239.12
963,16.175,390.91,11,7239.12,6239.12
964,12.18514279,591.86,10,7239.12,6239.12
965,18.29043577,373.22,8,7239.12,6239.12
966,28.236,338.42,8,7239.12,6239.12
967,35.6607329,533.67,14,7239.12,6239.12
968,17.64388822,356.73,9,7239.12,6239.12
969,17.40899619,422.3,8,7239.12,6239.12
970,19.07152925,393.85,9,7239.12,6239.12
971,35.59253485,484.03,9,7239.12,6239.12
972,15.73825736,544.55,10,7239.12,6239.12
973,31.18887114,400.2,15,7239.12,6239.12
974,15.99416331,364.36,8,7239.12,6239.12
975,27.523,458.31,7,7239.12,6239.12
976,19.15323646,460.44,12,7239.12,6239.12
977,9.111639397,379.77,10,7239.12,6239.12
978,21.98603654,479.92,7,7239.12,6239.12
979,42.34290371,530.04,10,7239.12,6239.12
980,14.04524391,600.38,10,7239.12,6239.12
981,18.1687946,414.14,10,7239.12,6239.12
982,23.8324841,459.74,8,7239.12,6239.12
983,12.289,388.62,14,7239.12,6239.12
984,8.66615058,446.14,7,7239.12,6239.12
985,28.07339152,346.1,11,7239.12,6239.12
986,28.74031444,344.77,15,7239.12,6239.12
987,18.65875399,315.04,9,7239.12,6239.12
988,16.26390115,681.43,8,7239.12,6239.12
989,60.16197455,624,13,7239.12,6239.12
990,17.58947025,571.65,11,7239.12,6239.12
991,13.68946381,506.93,8,7239.12,6239.12
992,22.42536989,567.77,11,7239.12,6239.12
993,12.52843044,459.43,10,7239.12,6239.12
994,7.583116632,387.13,9,7239.12,6239.12
995,48.7382793,663.25,9,7239.12,6239.12
996,15.45013103,388.56,11,7239.12,6239.12
997,17.595,394.74,13,7239.12,6239.12
998,16.76701077,635.24,9,7239.12,6239.12
999,14.95584662,502.72,8,7239.12,6239.12
1000,31.66227253,737.37,7,7239.12,6239.12
1001,15.84556299,343.67,11,7239.12,6239.12
1002,11.27072385,642.97,16,7239.12,6239.12
1003,18.39947498,520.22,9,7239.12,6239.12
1004,9.563609645,516.74,11,7239.12,6239.12
1005,34.14690283,682.46,8,7239.12,6239.12
1006,21.805,374.1,17,7239.12,6239.12
1007,16.50158584,415.07,10,7239.12,6239.12
1008,21.87012987,470.43,10,7239.12,6239.12
1009,24.58942027,330.48,8,7239.12,6239.12
1010,22.22146927,528.54,11,7239.12,6239.12
1011,16.01834896,409.7,11,7239.12,6239.12
1012,18.68195865,397.78,9,7239.12,6239.12
1013,16.37032352,361.16,6,7239.12,6239.12
1014,34.90897905,703.58,8,7239.12,6239.12
1015,18.31141034,382.59,9,7239.12,6239.12
1016,47.15484393,483.87,9,7239.12,6239.12
1017,22.75569251,266.47,8,7239.12,6239.12
1018,12.651,558.31,10,7239.12,6239.12
1019,25.50275819,384.84,7,7239.12,6239.12
1020,16.17833293,369.63,11,7239.12,6239.12
1021,9.537886819,472.34,11,7239.12,6239.12
1022,14.14850022,366.42,8,7239.12,6239.12
1023,25.00875625,563.7,13,7239.12,6239.12
1024,38.371,513.31,8,7239.12,6239.12
1025,10.37207729,662.84,10,7239.12,6239.12
1026,23.25475053,375.52,9,7239.12,6239.12
1027,16.89922777,576.7,9,7239.12,6239.12
1028,13.22029383,569.3,10,7239.12,6239.12
1029,7.076618349,366.02,10,7239.12,6239.12
1030,27.42233794,434.8,11,7239.12,6239.12
1031,30.714,440.1,10,7239.12,6239.12
1032,20.315,363.01,10,7239.12,6239.12
1033,30.57291357,394.65,7,7239.12,6239.12
1034,41.6705189,432.69,11,7239.12,6239.12
1035,20.96560034,358.43,10,7239.12,6239.12
1036,32.04324543,792.83,9,7239.12,6239.12
1037,13.27302048,369.94,8,7239.12,6239.12
1038,27.88496954,433.31,9,7239.12,6239.12
1039,25.15724903,775.52,8,7239.12,6239.12
1040,28.27377152,420.66,6,7239.12,6239.12
1041,35.17266563,589.73,10,7239.12,6239.12
1042,21.76492691,441.38,11,7239.12,6239.12
1043,23.07835593,396.47,10,7239.12,6239.12
1044,9.24325011,524.24,12,7239.12,6239.12
1045,13.03524713,305.76,9,7239.12,6239.12
1046,17.11036867,501.38,8,7239.12,6239.12
1047,11.59593703,607.54,8,7239.12,6239.12
1048,23.56234235,434.36,9,7239.12,6239.12
1049,20.04353936,309.82,12,7239.12,6239.12
1050,44.04229711,461.07,9,7239.12,6239.12
1051,23.78985541,410.67,8,7239.12,6239.12
1052,15.71243593,306.31,7,7239.12,6239.12
1053,20.01529669,471.05,9,7239.12,6239.12
1054,29.57519554,531.27,7,7239.12,6239.12
1055,22.56953384,257.98,10,7239.12,6239.12
1056,20.09213775,277.17,9,7239.12,6239.12
1057,15.55729421,397.8,12,7239.12,6239.12
1058,11.4257357,516.89,8,7239.12,6239.12
1059,50.672,506.72,11,7239.12,6239.12
1060,23.6146867,704.07,10,7239.12,6239.12
1061,14.25763858,409.89,10,7239.12,6239.12
1062,19.40307234,413.97,12,7239.12,6239.12
1063,21.22529034,572.24,10,7239.12,6239.12
1064,17.72069966,422.1,9,7239.12,6239.12
1065,16.87183923,456.39,12,7239.12,6239.12
1066,15.01252608,329.71,9,7239.12,6239.12
1067,24.8948671,494.9,15,7239.12,6239.12
1068,10.94784716,432.81,9,7239.12,6239.12
1069,31.21715413,422.34,9,7239.12,6239.12
1070,16.75827754,424.96,11,7239.12,6239.12
1071,22.07466818,543.35,10,7239.12,6239.12
1072,14.82340145,414.29,10,7239.12,6239.12
1073,22.5715293,425.39,13,7239.12,6239.12
1074,36.69882815,517.67,12,7239.12,6239.12
1075,13.6074874,524.57,11,7239.12,6239.12
1076,63.1198285,945.15,8,7239.12,6239.12
1077,53.819228,673.44,9,7239.12,6239.12
